이름,평점,주소,좌표,구,위도,경도,Cluster
구도커피,-,서울특별시 강서구 등촌로35길 121 1-2F,"(37.5376508, 126.8629879)",강서구,37.537650799999994,126.8629879,[11]
마초갈비,-,서울특별시 강서구 마곡동로 62 1F,"(37.5600619, 126.8335548)",강서구,37.5600619,126.8335548,[10]
도깨비베이커리,-,서울특별시 강서구 마곡서1로 115-1 117호,"(37.5619185, 126.826919)",강서구,37.5619185,126.82691899999999,[10]
비에이,-,서울특별시 강서구 양천로67길 93-23,"(37.55641730000001, 126.8717956)",강서구,37.55641729999999,126.8717956,[]
데판야끼다케시,-,서울특별시 강서구 마곡중앙6로 66 205호,"(37.5598223, 126.8340102)",강서구,37.5598223,126.8340102,[10]
베르데,-,서울특별시 강서구 화곡로20길 20,"(37.5395357, 126.8363389)",강서구,37.5395357,126.8363389,[]
플루이드,-,서울특별시 강서구 마곡중앙6로 70 1F 107호,"(37.55319679999999, 126.8298352)",강서구,37.5531968,126.82983519999999,[]
양옥주점,4.7,서울특별시 강서구 마곡중앙로 161-11 힐스테이트에코 111-2호,"(37.5677844, 126.8266858)",강서구,37.5677844,126.8266858,[]
카페사진관고양이,-,서울특별시 강서구 수명로 72 신성프라자 4F,"(37.5523394, 126.8260959)",강서구,37.552339399999994,126.8260959,[]
신촌기사식당,4.5,서울특별시 강서구 방화대로 408,"(37.5768863, 126.8171587)",강서구,37.5768863,126.81715870000001,[]
페이페이,-,서울특별시 강서구 개화동로20길 47 롯데몰김포공항점 GF,"(37.5632603, 126.8031088)",강서구,37.563260299999996,126.8031088,[]
청년다방,-,서울특별시 강서구 공항대로 269-15 122호,"(37.5595252, 126.8372531)",강서구,37.5595252,126.8372531,[10]
명지첫집,-,부산광역시 강서구 명지국제6로232번길 18,"(35.0953802, 128.9245082)",강서구,35.0953802,128.9245082,[]
더웨스트햄릿,-,서울특별시 강서구 양천로14길 6,"(37.57283, 126.81009)",강서구,37.572829999999996,126.81008999999999,[]
올리브레스토랑,-,서울특별시 강서구 수명로 72 신성프라자 3F,"(37.5523394, 126.8260959)",강서구,37.552339399999994,126.8260959,[]
쏘자토스트핫도그,-,부산광역시 강서구 명지국제6로302번길 3,"(35.0998348, 128.928286)",강서구,35.0998348,128.928286,[]
깐부치킨,-,서울특별시 강서구 화곡로68길 82,"(37.5576016, 126.8581452)",강서구,37.5576016,126.85814520000001,[12]
낫띵메터스,-,서울특별시 강서구 마곡서로 175 407동상가 104호,"(37.5619185, 126.826919)",강서구,37.5619185,126.82691899999999,[10]
마곡참치정육점,-,서울특별시 강서구 수명로 68-35 웨스트엔드중정 102-2호,"(37.552941, 126.826762)",강서구,37.552941,126.82676200000002,[]
불막열삼,-,부산광역시 강서구 명지국제6로 238,"(35.0998348, 128.928286)",강서구,35.0998348,128.928286,[]
꿈꾸는요리사,-,부산광역시 강서구 명지오션시티4로 62,"(35.0835054, 128.9032686)",강서구,35.0835054,128.9032686,[]
어쩌라고,-,서울특별시 강서구 화곡로 194-48,"(37.5426737, 126.8431011)",강서구,37.5426737,126.8431011,[]
파스타인카페,-,서울특별시 강서구 마곡중앙2로 15 테크노타워2 201호,"(37.5594238, 126.8265243)",강서구,37.5594238,126.8265243,[10]
WE Ccafe,-,서울특별시 강서구 강서로47길 169 웨스트엔드 아트센터,"(37.5534048, 126.8267375)",강서구,37.553404799999996,126.8267375,[]
동굴,-,서울특별시 강서구 마곡중앙6로 65 1F,"(37.55319679999999, 126.8298352)",강서구,37.5531968,126.82983519999999,[]
심야식당켬,-,서울특별시 강서구 마곡중앙로 161-1 롯데캐슬파크 226호,"(37.5677127, 126.8276089)",강서구,37.5677127,126.82760890000002,[]
라페스타,-,서울특별시 강서구 방화대로 94 메이필드 호텔 본관 1F,"(37.5475247, 126.8187885)",강서구,37.547524700000004,126.8187885,[]
비라티오커피,-,서울특별시 강서구 마곡서1로 115-1 마곡헤리움1차 114호,"(37.5619185, 126.826919)",강서구,37.5619185,126.82691899999999,[10]
와밀,-,서울특별시 강서구 마곡동로10길 23 대방디엠시티 2차 105호,"(37.5686435, 126.8401519)",강서구,37.5686435,126.84015190000001,[]
오백년장어,-,서울특별시 강서구 화곡로61길 99,"(37.558166, 126.8469712)",강서구,37.558166,126.8469712,[10]
르뺑블랑,-,서울특별시 강서구 강서로47가길 33 덕산빌딩 1F 103호,"(37.55106840000001, 126.8357488)",강서구,37.5510684,126.83574879999999,[]
식신짜글이생갈비찜,-,서울특별시 강서구 마곡중앙5로1길 21 럭스나인 오피스텔,"(37.5594238, 126.8265243)",강서구,37.5594238,126.8265243,[10]
따빠디또,4.8,서울특별시 관악구 행운1길 40 상가 104호,"(37.4806236, 126.9573674)",관악구,37.4806236,126.95736740000001,[13]
빠사삭,4.6,서울특별시 관악구 신림로17길 41,"(37.4688176, 126.9364921)",관악구,37.4688176,126.93649209999998,[14]
루비정,4.6,서울특별시 관악구 남부순환로 1690,"(37.4836767, 126.9379912)",관악구,37.483676700000004,126.9379912,[]
오목눈이,4.5,서울특별시 관악구 장군봉1길 32 2F,"(37.4816193, 126.9417673)",관악구,37.4816193,126.9417673,[]
뉴욕택시디저트,4.5,서울특별시 관악구 남부순환로 1870 1F,"(37.479212, 126.9572004)",관악구,37.479212,126.95720039999999,[13]
로향양꼬치,4.5,서울특별시 관악구 관악로16길 35 푸르빌아파트,"(37.4823102, 126.9589823)",관악구,37.4823102,126.95898229999999,[13]
오월의김밥,4.5,서울특별시 관악구 봉천로 605,"(37.4760503, 126.9645943)",관악구,37.4760503,126.9645943,[13]
피자보이시나,4.5,서울특별시 관악구 남부순환로234길 31 1F,"(37.4779266, 126.9568418)",관악구,37.4779266,126.9568418,[13]
두만강샤브샤브,4.4,서울특별시 관악구 봉천로 537,"(37.4787665, 126.9576725)",관악구,37.4787665,126.95767250000002,[13]
오지 편한식당,4.4,서울특별시 관악구 관악로14길 105 대명빌딩 1F,"(37.477823, 126.9550576)",관악구,37.477823,126.95505759999999,[13]
퍼블리코타코,4.4,서울특별시 관악구 관악로14길 106,"(37.4776242, 126.9582039)",관악구,37.4776242,126.95820390000002,[13]
베이컨시,4.4,서울특별시 관악구 봉천로62길 5 옥산빌딩 B1,"(37.4778012, 126.9588719)",관악구,37.4778012,126.9588719,[13]
요샌,4.4,서울특별시 관악구 남부순환로230길 42 1F,"(37.4782232, 126.9553261)",관악구,37.4782232,126.9553261,[13]
텐동요츠야,4.3,서울특별시 관악구 남부순환로234길 18 1F,"(37.4785401, 126.9569316)",관악구,37.478540100000004,126.95693159999999,[13]
안녕베트남,4.3,서울특별시 관악구 관악로14길 70 B1,"(37.4782015, 126.956336)",관악구,37.478201500000004,126.95633600000001,[13]
더멜팅팟,4.3,서울특별시 관악구 관악로14가길 2,"(37.4783172, 126.9560743)",관악구,37.4783172,126.9560743,[13]
제주상회,4.3,서울특별시 관악구 관악로12길 108 B1,"(37.4771776, 126.9583514)",관악구,37.477177600000005,126.9583514,[13]
딸랏롯빠이,4.3,서울특별시 관악구 관악로12길 113 대원빌딩 1F,"(37.4774033, 126.9584998)",관악구,37.4774033,126.95849979999998,[13]
커피볶는여자,4.3,서울특별시 관악구 관악로14가길 2 1F,"(37.4783172, 126.9560743)",관악구,37.4783172,126.9560743,[13]
투머트,4.3,서울특별시 관악구 남부순환로226길 42 1F,"(37.4787237, 126.9534468)",관악구,37.4787237,126.9534468,[13]
가람숙성대광어,4.3,서울특별시 관악구 봉천로 481,"(37.4821057, 126.9536879)",관악구,37.482105700000005,126.95368789999999,[13]
혼네,4.3,서울특별시 관악구 관악로14길 6-4 1F,"(37.4790093, 126.9528334)",관악구,37.4790093,126.9528334,[13]
동학,4.3,서울특별시 관악구 대학5길 29,"(37.4693175, 126.9394831)",관악구,37.469317499999995,126.9394831,[14]
보울,4.3,서울특별시 관악구 봉천로 566-1 동아오피스텔 1F,"(37.488488, 126.957729)",관악구,37.488488000000004,126.957729,[13]
누아젯,4.3,서울특별시 관악구 행운1길 4 1F,"(37.4797599, 126.9588447)",관악구,37.4797599,126.95884469999999,[13]
동경산책,4.2,서울특별시 관악구 관악로14길 30 2F,"(37.4788509, 126.9541697)",관악구,37.4788509,126.9541697,[13]
모즈타파스라운지,4.2,서울특별시 관악구 남부순환로226길 36 B1,"(37.4790279, 126.9535036)",관악구,37.4790279,126.95350359999999,[13]
분짜 하노이,4.2,서울특별시 관악구 관악로 154 B1,"(37.4788977, 126.9526427)",관악구,37.478897700000005,126.95264270000001,[13]
라이라이켄,4.2,서울특별시 관악구 봉천로53길 5,"(37.4820616, 126.954099)",관악구,37.4820616,126.954099,[13]
타이패밀리,4.2,서울특별시 관악구 행운1길 39,"(37.4804505, 126.9571527)",관악구,37.4804505,126.9571527,[13]
축상,4.2,서울특별시 관악구 남부순환로 1848-6 B1,"(37.4798639, 126.9551087)",관악구,37.4798639,126.95510870000001,[13]
크래프티,4.2,서울특별시 관악구 낙성대로 24 2F,"(37.4763171, 126.9587523)",관악구,37.4763171,126.9587523,[13]
소미당,4.2,서울특별시 관악구 대학6길 19,"(37.468899, 126.9365204)",관악구,37.468899,126.93652040000002,[14]
중화요리팔공,4.2,서울특별시 관악구 남부순환로 1680,"(37.4840434, 126.9370848)",관악구,37.4840434,126.9370848,[]
하라고지페,4.2,서울특별시 관악구 관악로14길 106 B1,"(37.4776242, 126.9582039)",관악구,37.4776242,126.95820390000002,[13]
사담,4.2,서울특별시 관악구 남부순환로 1852 5F,"(37.4798571, 126.9555667)",관악구,37.4798571,126.95556670000002,[13]
어부사시가,4.2,서울특별시 관악구 관악로14길 31,"(37.4789727, 126.9542856)",관악구,37.4789727,126.95428559999999,[13]
달그미과자점,4.2,서울특별시 관악구 낙성대역10길 3 1F,"(37.4742225, 126.9637196)",관악구,37.474222499999996,126.9637196,[13]
그릭데이,4.2,서울특별시 관악구 관악로 168,"(37.4801549, 126.9529757)",관악구,37.4801549,126.9529757,[13]
쟝블랑제리,4.1,서울특별시 관악구 낙성대역길 8,"(37.4771481, 126.9619528)",관악구,37.4771481,126.96195279999999,[13]
쥬벤쿠바,4.1,서울특별시 관악구 관악로14나길 10,"(37.4776206, 126.957287)",관악구,37.4776206,126.95728700000001,[13]
더은교,4.1,서울특별시 관악구 봉천로 600-1,"(37.4760044, 126.9637753)",관악구,37.4760044,126.96377530000001,[13]
옷살,4.1,서울특별시 관악구 관악로 164 대우 디오슈페리움 1단지 B1,"(37.4795649, 126.9528901)",관악구,37.4795649,126.95289009999999,[13]
차이나당,4.1,서울특별시 관악구 낙성대로 16 2F,"(37.4771077, 126.9588012)",관악구,37.477107700000005,126.95880120000001,[13]
킷사서울,4.1,서울특별시 관악구 남부순환로226길 31 2F,"(37.4791861, 126.9537648)",관악구,37.47918610000001,126.9537648,[13]
서울갈비,4.1,서울특별시 관악구 남부순환로 1645,"(37.4849462, 126.9335792)",관악구,37.4849462,126.93357920000001,[16]
정담은보쌈,4.1,서울특별시 관악구 남부순환로 1661,"(37.4851801, 126.9353297)",관악구,37.4851801,126.9353297,[]
아리차이,4.1,서울특별시 관악구 신림동길 4,"(37.4875877, 126.9282599)",관악구,37.487587700000006,126.92825990000001,[16]
가네샤,4.1,서울특별시 관악구 대학길 46,"(37.468664, 126.9375457)",관악구,37.468664000000004,126.93754569999999,[14]
만석곱창구이,4.1,서울특별시 관악구 봉천로 491-1,"(37.4817068, 126.9546319)",관악구,37.4817068,126.95463190000001,[13]
낀알로이알로이,4.1,서울특별시 관악구 청룡2길 29,"(37.4812273, 126.9444842)",관악구,37.4812273,126.94448419999999,[13]
청송산오징어,4.1,서울특별시 관악구 남현1길 8,"(37.4757522, 126.9778567)",관악구,37.4757522,126.9778567,[15]
봉이돈까스,4.1,서울특별시 관악구 남부순환로 1754,"(37.4817586, 126.9449527)",관악구,37.4817586,126.9449527,[13]
춘천골참숯불닭갈비,4.1,서울특별시 관악구 신림동7길 46,"(37.4849715, 126.9266205)",관악구,37.4849715,126.92662050000001,[16]
수상한닭발,4.1,서울특별시 관악구 봉천로53길 8,"(37.4821328, 126.954306)",관악구,37.482132799999995,126.954306,[13]
논밭골,4.1,서울특별시 관악구 청룡길 30,"(37.4804534, 126.9459084)",관악구,37.4804534,126.94590840000001,[13]
전호메밀우동,4.1,서울특별시 관악구 봉천로 533 1F,"(37.4789576, 126.9571655)",관악구,37.4789576,126.9571655,[13]
오첨지,4.1,서울특별시 관악구 남부순환로176길 18,"(37.4831272, 126.928517)",관악구,37.483127200000006,126.928517,[16]
고모네정육식당,4.1,서울특별시 관악구 신원로 23,"(37.4816253, 126.9279369)",관악구,37.4816253,126.92793689999999,[16]
아모르미오,4,서울특별시 관악구 행운2길 20 태화빌딩 1F,"(37.4790452, 126.9600015)",관악구,37.4790452,126.96000149999999,[13]
려,4,서울특별시 관악구 봉천로 456 신원 메트로빌 1F,"(37.4816778, 126.9514556)",관악구,37.4816778,126.95145559999999,[13]
외래향,4,서울특별시 관악구 남부순환로 1801,"(37.4818013, 126.9503522)",관악구,37.4818013,126.95035220000001,[13]
무삥과팟타이,4,서울특별시 관악구 봉천로 596 2F,"(37.4761545, 126.9634284)",관악구,37.4761545,126.9634284,[13]
발루토,4,서울특별시 관악구 신림로23길 28,"(37.4697203, 126.9346717)",관악구,37.4697203,126.9346717,[14]
기절초풍왕순대,4,서울특별시 관악구 봉천로62길 2,"(37.4780711, 126.9584068)",관악구,37.4780711,126.95840679999999,[13]
링고,4,서울특별시 관악구 봉천로 518-4 2F,"(37.4794764, 126.9555121)",관악구,37.479476399999996,126.9555121,[13]
초와밥,4,서울특별시 관악구 관악로15길 6,"(37.4803621, 126.9520513)",관악구,37.48036210000001,126.95205130000001,[13]
프리미엄 섬,4,서울특별시 관악구 관악로 193-2 109-10호,"(37.4814353, 126.9549042)",관악구,37.481435299999994,126.95490420000002,[13]
고명집,4,서울특별시 관악구 봉천로 482 2F,"(37.4816957, 126.953385)",관악구,37.4816957,126.95338500000001,[13]
다케,4,서울특별시 관악구 대학길 71,"(37.4674747, 126.9377592)",관악구,37.467474700000004,126.93775919999999,[14]
사케바히토리,4,서울특별시 관악구 낙성대로 22-11 1F,"(37.4770008, 126.958433)",관악구,37.4770008,126.95843300000001,[13]
미각담다,4,서울특별시 관악구 관악로12길 3-14 501호,"(37.4787136, 126.9528059)",관악구,37.4787136,126.95280590000002,[13]
달첨시루,4,서울특별시 관악구 관악로12길 104,"(37.4771088, 126.958107)",관악구,37.477108799999996,126.95810700000001,[13]
우리가참순대,4,서울특별시 관악구 관악로 148 B1,"(37.4784177, 126.9525726)",관악구,37.4784177,126.9525726,[13]
신림동피자집,4,서울특별시 관악구 신림로59길 17 3F,"(37.4829122, 126.928762)",관악구,37.4829122,126.928762,[16]
생각보다맛있는집,4,서울특별시 관악구 관악로 152 서량빌딩,"(37.4787395, 126.9526134)",관악구,37.4787395,126.9526134,[13]
베어문,4,서울특별시 관악구 호암로22길 29,"(37.4689405, 126.9343255)",관악구,37.4689405,126.93432549999999,[14]
갯바위,4,서울특별시 관악구 남부순환로216길 13,"(37.4808405, 126.9491095)",관악구,37.4808405,126.94910949999999,[13]
코우드,4,서울특별시 관악구 인헌길 101 1F,"(37.4711081, 126.9675803)",관악구,37.4711081,126.96758030000001,[]
황해도빈대떡,4,서울특별시 관악구 신림로11길 20,"(37.4695539, 126.9387099)",관악구,37.4695539,126.93870990000002,[14]
호남댁,4,서울특별시 관악구 신림로59길 12 204호,"(37.4832236, 126.9290222)",관악구,37.4832236,126.9290222,[16]
나인온스버거,3.9,서울특별시 관악구 관악로12길 108,"(37.4771776, 126.9583514)",관악구,37.477177600000005,126.9583514,[13]
스윗밸런스,3.9,서울특별시 관악구 관악로14길 99 1F,"(37.4779231, 126.9578707)",관악구,37.477923100000005,126.95787069999999,[13]
에그썸,3.9,서울특별시 관악구 남부순환로234길 28,"(37.4781481, 126.9567223)",관악구,37.478148100000006,126.9567223,[13]
릴트,3.9,서울특별시 관악구 행운1길 50,"(37.4809329, 126.9570951)",관악구,37.4809329,126.95709509999999,[13]
엘따뻬오,3.9,서울특별시 관악구 봉천로 580 2F,"(37.4768437, 126.961775)",관악구,37.4768437,126.961775,[13]
모힝,3.9,서울특별시 관악구 남부순환로226길 36 2F,"(37.4790279, 126.9535036)",관악구,37.4790279,126.95350359999999,[13]
반조,3.9,서울특별시 관악구 관악로12길 11 2F,"(37.4781838, 126.9530122)",관악구,37.4781838,126.9530122,[13]
미라보,3.9,서울특별시 관악구 봉천로 541,"(37.4786231, 126.9580645)",관악구,37.4786231,126.9580645,[13]
프랑스홍합집,3.9,서울특별시 관악구 관악로14길 22 1F,"(37.4789734, 126.9537553)",관악구,37.4789734,126.95375530000001,[13]
박명주의 브라더,3.9,서울특별시 관악구 관악로14길 89,"(37.4781271, 126.9574009)",관악구,37.4781271,126.95740090000001,[13]
막불감동,3.9,서울특별시 관악구 남부순환로 1599 B1,"(37.4842556, 126.928156)",관악구,37.484255600000004,126.928156,[16]
십장생베이커리,3.9,서울특별시 관악구 관악로6길 94 1F 101호,"(37.4781719, 126.9536015)",관악구,37.4781719,126.95360149999999,[13]
레그나나폴리,3.9,서울특별시 관악구 관악로14길 39,"(37.4788907, 126.954696)",관악구,37.4788907,126.954696,[13]
바닐라스카이,3.9,서울특별시 관악구 남부순환로 1820 라붐아울렛 15F,"(37.4810847, 126.9521647)",관악구,37.481084700000004,126.95216470000001,[13]
