0
 [ 37.5137513 126.8941506]
 [ 37.5139536 126.8937268]
 [ 37.513504  126.8943024]
 [ 37.5133566 126.8941439]
 [ 37.5137609 126.8929695]
 [ 37.5136906 126.8943109]
 [ 37.5150281 126.8948319]]"
"[[ 37.5364434 126.999359 ]
 [ 37.5368448 126.9995222]
 [ 37.5372246 126.9997932]
 [ 37.5363262 126.9992497]
 [ 37.5366108 126.9991304]
 [ 37.5364839 126.9987225]
 [ 37.5373106 126.999946 ]
 [ 37.5376288 127.000486 ]
 [ 37.5361075 127.0005504]
 [ 37.5354443 127.0009745]
 [ 37.5357515 126.9997959]
 [ 37.5372164 126.9995659]
 [ 37.5369584 126.9994279]
 [ 37.5372134 126.9994279]
 [ 37.5377644 127.0018261]
 [ 37.5371616 127.0001211]
 [ 37.5372828 127.0025103]
 [ 37.536976  127.0017111]
 [ 37.5357803 127.0007596]
 [ 37.5356737 127.0008289]
 [ 37.5356306 127.0007435]
 [ 37.53559   127.0008458]
 [ 37.5354224 127.0007315]
 [ 37.5355003 127.0012091]
 [ 37.5371033 127.001749 ]
 [ 37.5380721 127.0025168]
 [ 37.5350285 127.0027418]
 [ 37.5359248 126.999943 ]
 [ 37.5369357 127.0009999]
 [ 37.5333159 127.0034163]
 [ 37.5358184 127.0012094]
 [ 37.535405  127.0003799]
 [ 37.5354032 126.9992099]]"
"[[ 37.5347439 126.9927739]
 [ 37.5333085 126.9935094]
 [ 37.5346838 126.991968 ]
 [ 37.533505  126.990772 ]
 [ 37.5331073 126.9942193]
 [ 37.534003  126.9934842]
 [ 37.53402   126.9932656]
 [ 37.5337903 126.9921135]
 [ 37.5338251 126.9934368]
 [ 37.5337848 126.9893551]
 [ 37.5344824 126.9884314]
 [ 37.5332183 126.9892824]
 [ 37.5344441 126.990696 ]
 [ 37.5345683 126.9909908]
 [ 37.5339866 126.9923077]
 [ 37.5346698 126.994755 ]
 [ 37.5347979 126.9948879]
 [ 37.5330147 126.9954085]]"
"[[ 37.5343064 127.0083736]
 [ 37.5352471 127.0089009]
 [ 37.5350844 127.0080929]
 [ 37.5348679 127.009466 ]
 [ 37.5350894 127.0104045]
 [ 37.5321949 127.0081086]
 [ 37.5339014 127.0078936]
 [ 37.5345975 127.0095522]
 [ 37.5347269 127.0102656]
 [ 37.5340393 127.0084675]
 [ 37.5338278 127.0081333]
 [ 37.5339321 127.0098223]]"
"[[ 37.5331046 126.9713075]
 [ 37.529614  126.9700702]
 [ 37.5307154 126.9713528]
 [ 37.5301149 126.9699637]
 [ 37.5299472 126.97037  ]
 [ 37.5300832 126.9703534]
 [ 37.5299962 126.9706148]
 [ 37.5312582 126.9709776]
 [ 37.5315116 126.9711144]
 [ 37.5317635 126.9726135]
 [ 37.5313745 126.9716164]]"
"[[ 37.6198578 126.9170233]
 [ 37.618342  126.9192518]
 [ 37.619564  126.9177038]
 [ 37.6185134 126.9187838]
 [ 37.61908   126.9179816]
 [ 37.6188761 126.9178486]
 [ 37.6200348 126.9191231]
 [ 37.6198523 126.9186761]
 [ 37.619326  126.9183711]
 [ 37.6191767 126.918107 ]
 [ 37.6188109 126.9184068]
 [ 37.6202732 126.9179122]
 [ 37.6181437 126.9211158]
 [ 37.6173092 126.9213906]
 [ 37.6180533 126.919008 ]
 [ 37.6196678 126.9221552]
 [ 37.618327  126.9209546]
 [ 37.6182464 126.9209115]
 [ 37.6175183 126.9199253]
 [ 37.6167177 126.9192822]
 [ 37.6168751 126.9187588]
 [ 37.6179093 126.9189342]
 [ 37.6175858 126.9183362]
 [ 37.6186318 126.9170547]
 [ 37.6184424 126.9166417]
 [ 37.6188154 126.9175187]
 [ 37.6183153 126.9175226]
 [ 37.6186324 126.9182927]
 [ 37.6186155 126.9179328]
 [ 37.6180085 126.9176686]
 [ 37.6178927 126.9177077]
 [ 37.617913  126.9178569]
 [ 37.6165833 126.9207396]
 [ 37.6172218 126.9181467]
 [ 37.6177612 126.9209684]
 [ 37.6221884 126.9190489]
 [ 37.6205523 126.9185719]
 [ 37.6193905 126.9149039]
 [ 37.6208234 126.9172857]
 [ 37.6206299 126.9176011]
 [ 37.6209472 126.9183045]
 [ 37.6198964 126.9218234]
 [ 37.6163888 126.9217236]
 [ 37.6203094 126.918222 ]]"
"[[ 37.5780449 126.9711231]
 [ 37.5775294 126.9709038]
 [ 37.5776663 126.9696555]
 [ 37.5778119 126.9714773]
 [ 37.5775632 126.9715804]
 [ 37.5777444 126.9713865]
 [ 37.5783553 126.9711721]
 [ 37.5784084 126.970757 ]
 [ 37.5785624 126.9706428]
 [ 37.5789033 126.9704717]
 [ 37.5790599 126.9704514]
 [ 37.5791322 126.97037  ]
 [ 37.579171  126.9702744]
 [ 37.5781378 126.9712453]
 [ 37.579384  126.97089  ]
 [ 37.5765897 126.9738104]
 [ 37.5764173 126.9721203]
 [ 37.580934  126.9714842]
 [ 37.5795155 126.9720675]
 [ 37.5798309 126.9709367]
 [ 37.5814083 126.9714131]
 [ 37.5814448 126.9718836]
 [ 37.5768775 126.9718932]
 [ 37.5763117 126.9714855]
 [ 37.5764739 126.9714867]
 [ 37.5764237 126.9719266]
 [ 37.5792987 126.9689107]
 [ 37.579723  126.9687995]
 [ 37.5770779 126.9690353]
 [ 37.5773179 126.9690795]
 [ 37.5774276 126.9689455]
 [ 37.5803019 126.9693633]
 [ 37.5790236 126.9736343]
 [ 37.5787289 126.9731511]
 [ 37.5792842 126.9705513]
 [ 37.5763113 126.9712755]
 [ 37.5757119 126.970485 ]
 [ 37.5752667 126.9708885]
 [ 37.5748981 126.9704634]
 [ 37.5739227 126.9712478]
 [ 37.5751975 126.9697733]
 [ 37.5807551 126.9671646]]"
"[[ 37.5685055 126.9884107]
 [ 37.5683742 126.9886558]
 [ 37.5695341 126.9884726]
 [ 37.5689403 126.9885791]
 [ 37.5688824 126.987183 ]
 [ 37.5668047 126.9884552]
 [ 37.5651656 126.9906241]
 [ 37.5672846 126.990947 ]
 [ 37.5674802 126.9909488]
 [ 37.5678648 126.9907207]
 [ 37.5656254 126.9910044]
 [ 37.5653403 126.9908532]
 [ 37.5672187 126.991773 ]
 [ 37.5667543 126.9936301]
 [ 37.5660972 126.9934985]
 [ 37.5656958 126.9884849]
 [ 37.5650108 126.9925748]
 [ 37.5667742 126.9928001]
 [ 37.5676839 126.9928603]
 [ 37.565063  126.9931348]
 [ 37.5651708 126.9923157]
 [ 37.5650429 126.9903218]
 [ 37.5658837 126.9899199]
 [ 37.5649374 126.9897822]
 [ 37.5659323 126.9899125]
 [ 37.5654675 126.9908707]
 [ 37.5654564 126.9904226]
 [ 37.5668074 126.9885684]
 [ 37.5666071 126.9886412]
 [ 37.5665301 126.9885936]
 [ 37.5669237 126.9889947]
 [ 37.5668667 126.9892796]]"
"[[ 37.582067  126.9997257]
 [ 37.5827752 126.9999393]
 [ 37.5829136 127.0005375]
 [ 37.5829595 127.0004271]
 [ 37.5825536 127.0008027]
 [ 37.5819355 127.0005936]
 [ 37.5823554 126.9992101]
 [ 37.582434  126.9992272]
 [ 37.5821259 127.0013632]
 [ 37.58257   126.9997541]
 [ 37.5836794 126.9978756]
 [ 37.5835096 126.9979255]]"
"[[ 37.5725254 126.9756429]
 [ 37.5713301 126.974401 ]
 [ 37.5719994 126.9742775]
 [ 37.5704647 126.9752859]
 [ 37.5720682 126.9725604]
 [ 37.5726979 126.973265 ]
 [ 37.5729506 126.9731643]
 [ 37.5733525 126.9730788]
 [ 37.5710285 126.9750595]
 [ 37.5711525 126.9747091]]"
"[[ 37.5664434 126.981022 ]
 [ 37.5677037 126.9798457]
 [ 37.568232  126.9796699]
 [ 37.5681359 126.9807488]
 [ 37.568787  126.9782122]
 [ 37.567102  126.9811195]
 [ 37.5671953 126.9806564]
 [ 37.5676318 126.9804953]
 [ 37.5673408 126.9807076]
 [ 37.5678216 126.9817119]
 [ 37.568369  126.97779  ]
 [ 37.5683731 126.9782699]
 [ 37.5680617 126.9794662]]"
"[[ 37.5995475 127.0965411]
 [ 37.5997975 127.0967023]
 [ 37.5991205 127.0997273]
 [ 37.5981902 127.094732 ]
 [ 37.5986539 127.0985688]
 [ 37.6003925 127.0988649]
 [ 37.5991584 127.099856 ]
 [ 37.5982696 127.097099 ]
 [ 37.5975871 127.0943385]
 [ 37.5993172 127.0951657]
 [ 37.599908  127.0953714]
 [ 37.5998681 127.0956868]
 [ 37.5989617 127.0951032]
 [ 37.5991035 127.09809  ]
 [ 37.5977195 127.0932913]
 [ 37.5980612 127.093412 ]
 [ 37.598459  127.0951138]
 [ 37.5993775 127.0994015]
 [ 37.5975489 127.0947013]
 [ 37.5983319 127.0976996]]"
"[[ 37.5934535 127.0880654]
 [ 37.5954283 127.0892009]
 [ 37.5942222 127.0878431]
 [ 37.5939286 127.0879792]
 [ 37.593112  127.0871297]
 [ 37.5943523 127.0878925]
 [ 37.5920985 127.0861105]
 [ 37.5926835 127.0855564]
 [ 37.5930732 127.0874722]
 [ 37.5927896 127.0877372]
 [ 37.5953532 127.086013 ]
 [ 37.5921691 127.0868434]
 [ 37.5957236 127.0889323]]"
"[[ 37.61598   127.0772346]
 [ 37.6163946 127.0781742]
 [ 37.6148192 127.0779003]
 [ 37.614167  127.0771155]
 [ 37.6149886 127.0769762]
 [ 37.6141803 127.0778912]
 [ 37.6136975 127.077514 ]
 [ 37.613816  127.077513 ]
 [ 37.6145588 127.0783611]
 [ 37.6153085 127.0791753]]"
"[[ 37.5837322 127.0870122]
 [ 37.5829185 127.0868874]
 [ 37.582371  127.0865872]
 [ 37.5827456 127.0881825]
 [ 37.5843075 127.0873131]
 [ 37.5846681 127.0865127]
 [ 37.5841989 127.0866148]
 [ 37.5822302 127.0881876]
 [ 37.5831897 127.0886458]
 [ 37.5834574 127.0881919]
 [ 37.5836347 127.0885056]]"
[]
